year,title,link
1898,"Церковные ведомости, издаваемые при Святейшем правительствующем Синоде. Г. 11 1898, № 47 (21 ноября)",https://www.prlib.ru/item/461059
1898,Белинский,https://www.prlib.ru/item/1328909
1898,Материалы. Вып. 1. Списки населенных мест и дач,https://www.prlib.ru/item/342990
1898,"Памятная книжка Забайкальской области.... на 1898 год, ч. 2",https://www.prlib.ru/item/436278
1898,К вопросу о степени достоверности писцовых книг,https://www.prlib.ru/item/417133
1898,"Юридическая газета. 1898, № 5 (15 января)",https://www.prlib.ru/item/702293
1898,"Иркутские губернские ведомости. 1898, № 20 (20 мая)",https://www.prlib.ru/item/414644
1898,"Тамбовские губернские ведомости. 1898, № 39 (16 апреля)",https://www.prlib.ru/item/704414
1898,Обозрение высокопреосвященнейшим Арсением Казанской епархии за 1897 и 1898 гг.,https://www.prlib.ru/item/433431
1898,"Юридическая газета. 1898, № 76 (1 ноября)",https://www.prlib.ru/item/703729
1898,Права и обязанности Правления Общества взаимного вспоможения бывших воспитанников С.-Петербургского учительского института,https://www.prlib.ru/item/438733
1898,"Тамбовские губернские ведомости. 1898, № 79 (1 августа)",https://www.prlib.ru/item/705305
1898,"Церковные ведомости, издаваемые при Святейшем правительствующем Синоде. Г. 11 1898, № 22 (30 мая)",https://www.prlib.ru/item/461032
1898,"Церковные ведомости, издаваемые при Святейшем правительствующем Синоде. Г. 11 1898, № 25 (20 июня)",https://www.prlib.ru/item/461035
1898,Ежегодник Тобольского губернского музея. Вып. 9,https://www.prlib.ru/item/331781
1898,"Тамбовские губернские ведомости. 1898, № 43 (25 апреля)",https://www.prlib.ru/item/704432
1898,"Трудовая помощь. [Г. 1] 1898, № 10",https://www.prlib.ru/item/375813
1898,"Письма Иннокентия, митрополита Московского и Коломенского. Кн. 2. 1855-1865",https://www.prlib.ru/item/436975
1898,"К вопросу о колонизации Чердынского края, в связи с развитием эксплоатации лесов",https://www.prlib.ru/item/417102
1898,Село Нижнее Челябинского уезда,https://www.prlib.ru/item/364316
1898,"Тамбовские губернские ведомости. 1898, № 17 (10 февраля)",https://www.prlib.ru/item/704117
1898,"Тамбовские губернские ведомости. 1898, № 141 (31 декабря)",https://www.prlib.ru/item/704107
1898,"Юридическая газета. 1898, № 10 (1 февраля)",https://www.prlib.ru/item/702303
1898,Петр Великий,https://www.prlib.ru/item/357262
1898,Сборник материалов по Русско-Турецкой войне 1877-78 гг. на Балканском полуострове. Вып. 14. Рапорты главнокомандующего вел. кн. Николая Николаевича государю императору,https://www.prlib.ru/item/678802
1898,"Тамбовские губернские ведомости. 1898, № 103 (29 сентября)",https://www.prlib.ru/item/703599
1898,Музыкальные фельетоны и заметки Петра Ильича Чайковского,https://www.prlib.ru/item/348299
1898,Голос жизни о крестьянском неустройстве,https://www.prlib.ru/item/406457
1898,"Вестник Европы. Г. 33 1898, т. 4, [кн. 7/8, июль/август]",https://www.prlib.ru/item/323520
1898,Из колыбели цивилизации,https://www.prlib.ru/item/412950
1898,"Иркутские губернские ведомости. 1898, № 36 (9 сент.)",https://www.prlib.ru/item/414661
1898,Цивилизация и великие исторические реки,https://www.prlib.ru/item/688195
1898,"Жизнь великого русского полководца князя Италийского графа Александра Васильевича Суворова-Рымникского, генералиссимуса российских войск",https://www.prlib.ru/item/408422
1898,"Тамбовские губернские ведомости. 1898, № 130 (3 декабря)",https://www.prlib.ru/item/704056
1898,"Иркутские губернские ведомости. 1898, № 27 (8 июля)",https://www.prlib.ru/item/414651
1898,"Живописная Россия. Т. 5, ч. 2. Малороссия и Новороссия. Бессарабская, Херсонская, Екатеринославская и Таврическая губернии",https://www.prlib.ru/item/717558
1898,Летописи Главной геофизической обсерватории. 1897. Ч. 2. Метеорологические наблюдения по международной системе станций 2 разряда в России,https://www.prlib.ru/item/903292
1898,"Иркутские губернские ведомости. 1898, № 35 (2 сент.)",https://www.prlib.ru/item/414660
1898,"Записки Русского географического общества. Записки Русского географического общества. Т. 7, вып. 3. Всемирная торговля в XIX в. и участие в ней России",https://www.prlib.ru/item/333565
1898,Законы и справочные сведения по начальному народному образованию,https://www.prlib.ru/item/411786
1898,Отчет Новосильской уездной земской управы .... XXXIV очередному ... о денежных суммах и о действиях управы с 1 января 1897 г. по 1 июля 1898 г.. XXXIV очередному ... о денежных суммах и о действиях управы с 1 января 1897 г. по 1 июля 1898 г.,https://www.prlib.ru/item/435554
1898,"Тамбовские губернские ведомости. 1898, № 102 (26 сентября)",https://www.prlib.ru/item/703595
1898,Устав Соловской сельской ремесленной учебной мастерской,https://www.prlib.ru/item/460072
1898,Энциклопедический словарь. Т. 23а. Петропавловский - Поватажное,https://www.prlib.ru/item/463158
1898,Народное образование и университеты в средние века,https://www.prlib.ru/item/428606
1898,Словарь областного олонецкого наречия в его бытовом и этнографическом применении,https://www.prlib.ru/item/365984
1898,"Сведения о кочетовском говоре (собранные в поселке-хуторе Ещаулове, Донской области, 1-го Донского округа, в юрте Кочетовской станицы)",https://www.prlib.ru/item/363948
1898,Каталог библиотеки Общества изучения Амурского края,https://www.prlib.ru/item/336039
1898,"Тамбовские губернские ведомости. 1898, № 10 (22 января)",https://www.prlib.ru/item/703585
1898,"Русская старина. Г. 29 1898, Т. 96, кн. 12, декабрь",https://www.prlib.ru/item/362613
1898,"Тамбовские губернские ведомости. 1898, № 38 (14 апреля)",https://www.prlib.ru/item/704410
1898,К вопросу о пересмотре сельского положения,https://www.prlib.ru/item/417111
1898,"Тамбовские губернские ведомости. 1898, № 23 (26 февраля)",https://www.prlib.ru/item/704340
1898,Ежегодник Тобольского губернского музея. Вып. 10. Систематический каталог библиотеки Тобольского губернского музея,https://www.prlib.ru/item/331756
1898,Теория государства у славянофилов,https://www.prlib.ru/item/456617
1898,"Тамбовские губернские ведомости. 1898, № 27 (7 марта)",https://www.prlib.ru/item/704357
1898,"Законы, изданные румынским правительством в 1874, 1875 и 1878 гг. о наделе жителей Болградского земск. района (быв. Болградского уезда), Измаильского уезда Бессарабской губернии, землей на выкупных началах",https://www.prlib.ru/item/333395
1898,Великая княгиня Ольга,https://www.prlib.ru/item/400079
1898,"Юридическая газета. 1898, № 40 (28 мая)",https://www.prlib.ru/item/703651
1898,Каталог старопечатных книг церковно-исторического древлехранилища при Братстве святого благоверного великого князя Александра Невского,https://www.prlib.ru/item/417582
1898,"Юридическая газета. 1898, № 4 (11 января)",https://www.prlib.ru/item/702291
1898,Суждения и толки народа об однодневной переписи 28-го января 1897 года,https://www.prlib.ru/item/372612
1898,"Отчет вице-адмирала Макарова об осмотре им летом 1897 года, по поручению министра финансов С. Ю. Витте, морского пути на реки Обь и Енисей",https://www.prlib.ru/item/435241
1898,"Руководство к изучению христианского, православно-догматического богословия",https://www.prlib.ru/item/442329
1898,Историко-статистическое описание церквей и приходов Владимирской епархии. Вып. 5. Шуйский и Ковровский уезды/сост. В. Березин. Вязниковский и Гороховецкий уезды/сост. В. Добронравов,https://www.prlib.ru/item/416424
1898,И. Н. Смирнов. Восточные финны. Историко-этнографический очерк. Т. 1. Приволжская или Булгарская группа. Ч. 1. Черемисы. Ч. 2. Мордва. Т. 2. Прикомская [т.е. Прикамская] или Пермская группа. Ч. 1. Вотяки. Ч. 2. Пермяки,https://www.prlib.ru/item/412849
1898,"Тамбовские губернские ведомости. 1898, № 89 (25 августа)",https://www.prlib.ru/item/705347
1898,Насущныя нужды инвенских инородцев - Пермяков Соликамскаго уезда,https://www.prlib.ru/item/468232
1898,Записки Историко-филологического факультета С.-Петербургского университета. Ч. 47. Протопоп Аввакум,https://www.prlib.ru/item/825151
1898,Отчет Курской губернской земской управы о суммах губернских земских повинностей и сбора на мировые учреждения .... ... за 1897 г.,https://www.prlib.ru/item/713433
1898,"Переселенцы и переселенческое дело в Белебеевском уезде, Уфимской губернии",https://www.prlib.ru/item/436819
1898,"Судебная газета. 1898, № 41 (11 октября)",https://www.prlib.ru/item/1336629
1898,"Тамбовские губернские ведомости. 1898, № 29 (12 марта)",https://www.prlib.ru/item/704367
1898,"Церковные ведомости, издаваемые при Святейшем правительствующем Синоде. Г. 11 1898, № 16 (18 апреля)",https://www.prlib.ru/item/461026
1898,"Тамбовские губернские ведомости. 1898, № 75 (21 июля)",https://www.prlib.ru/item/705284
1898,Принципы критики В. Г. Белинского,https://www.prlib.ru/item/1332112
1898,"Тамбовские губернские ведомости. 1898, № 19 (17 февраля)",https://www.prlib.ru/item/704127
1898,"Юридическая газета. 1898, № 23 (22 марта)",https://www.prlib.ru/item/702330
1898,Энциклопедический словарь. Т. 25а (50). Простатит - Работный дом,https://www.prlib.ru/item/463162
1898,Историко-географический словарь Саратовской губернии. Т. 1. Южные уезды: Камышинский и Царицынский,https://www.prlib.ru/item/334878
1898,"Судебная газета. 1898, № 24 (14 июня)",https://www.prlib.ru/item/1336645
1898,"Тамбовские губернские ведомости. 1898, № 54 (28 мая)",https://www.prlib.ru/item/704730
1898,Систематический свод постановлений очередных уездных земских собраний 1898 года по народному образованию,https://www.prlib.ru/item/445728
1898,"Судебная газета. 1898, № 19 (9 мая)",https://www.prlib.ru/item/1336650
1898,"Тамбовские губернские ведомости. 1898, № 49 (14 мая)",https://www.prlib.ru/item/704708
1898,Вольности запорожских козаков,https://www.prlib.ru/item/404536
1898,Сборник законоположений по артиллерийскому довольствию и оружейно-стрелковому делу в пехотных и кавалерийских частях,https://www.prlib.ru/item/442839
1898,"Тамбовские губернские ведомости. 1898, № 134 (12 декабря)",https://www.prlib.ru/item/704073
1898,"Судебная газета. 1898, № 8 (22 февраля)",https://www.prlib.ru/item/1336661
1898,"Юридическая газета. 1898, № 26 (4 апреля)",https://www.prlib.ru/item/702336
1898,"Иркутские губернские ведомости. 1898, № 43 (28 окт.)",https://www.prlib.ru/item/414669
1898,"Юридическая газета. 1898, № 38 (21 мая)",https://www.prlib.ru/item/703647
1898,"Трудовая помощь. [Г. 1] 1898, № 4 (февраль)",https://www.prlib.ru/item/375817
1898,"Инструкция станичным сборам, станичным правлениям, станичным атаманам, помощникам станичного атамана и хуторским приказным 1-го Отдела Астраханского Казачьего войска по приведению в исполнение плана мобилизации льготных нижних чинов",https://www.prlib.ru/item/413715
1898,Положение народного образования и потребность в нем среди бедного населения Пречистенской части города Москвы,https://www.prlib.ru/item/437978
1898,"Тамбовские губернские ведомости. 1898, № 63 (18 июня)",https://www.prlib.ru/item/704772
1898,"Юридическая газета. 1898, № 39 (24 мая)",https://www.prlib.ru/item/703649
1898,"Судебная газета. 1898, № 14 (3 апреля)",https://www.prlib.ru/item/1336655
1898,"Тамбовские губернские ведомости. 1898, № 33 (21 марта)",https://www.prlib.ru/item/704390
1898,"Судебная газета. 1898, № 44 (1 ноября)",https://www.prlib.ru/item/1336626
1898,"Тамбовские губернские ведомости. 1898, № 77 (28 июля)",https://www.prlib.ru/item/705295
1898,"Иркутские губернские ведомости. 1898, № 3 (21 янв.)",https://www.prlib.ru/item/414654
1898,"Юридическая газета. 1898, № 85 (3 декабря)",https://www.prlib.ru/item/703750
1898,Земля и ее народы. Т. 2. Живописная Азия,https://www.prlib.ru/item/900369
1898,"Тамбовские губернские ведомости. 1898, № 39 (16 апреля)",https://www.prlib.ru/item/704412
1898,"Тамбовские губернские ведомости. 1898, № 138 (22 декабря)",https://www.prlib.ru/item/704089
1898,Журналы Саратовского губернского земского собрания .... экстренного... 15-17 мая 1897 года,https://www.prlib.ru/item/713573
1898,"Московские губернские ведомости. 1898, № 47 (17 июня)",https://www.prlib.ru/item/345524
1898,"Московские губернские ведомости. 1898, № 35 (6 мая)",https://www.prlib.ru/item/345097
1898,"Московские губернские ведомости. 1898, № 67 (26 августа)",https://www.prlib.ru/item/346092
1898,"Иркутские губернские ведомости. 1898, № 48 (2 дек.)",https://www.prlib.ru/item/414674
1898,"Тобольские губернские ведомости. 1898, № 50 (15 дек.)",https://www.prlib.ru/item/374607
1898,Журналы ... Тульского губернского земского собрания .... чрезвычайного ... 27-го июля 1898 года,https://www.prlib.ru/item/408999
1898,"Журналы с докладами и другими приложениями Борисоглебского уездного земского собрания .... очередного... 3-го, 4-го и 5-го октября 1897 г.",https://www.prlib.ru/item/409925
1898,Журналы Мглинского уездного земского собрания .... заседания очередного ... сессии 1896 года 28 октября,https://www.prlib.ru/item/409584
1898,"Тамбовские губернские ведомости. 1898, № 108 (10 октября)",https://www.prlib.ru/item/1839582
1898,"Московские губернские ведомости. 1898, № 66 (22 августа)",https://www.prlib.ru/item/346069
1898,"Московские губернские ведомости. 1898, № 41 (27 мая)",https://www.prlib.ru/item/345329
1898,"Московские губернские ведомости. 1898, № 72 (12 сентября)",https://www.prlib.ru/item/346223
1898,Журналы Симбирского губернского земского собрания .... чрезвычайного... 28 и 29 июля 1898 года,https://www.prlib.ru/item/410035
1898,"Тобольские губернские ведомости. 1898, № 45 (10 нояб.)",https://www.prlib.ru/item/374601
1898,"Тамбовские губернские ведомости. 1898, № 95 (8 сентября)",https://www.prlib.ru/item/705373
1898,"Иркутские губернские ведомости. 1898, № 41 (14 окт.)",https://www.prlib.ru/item/414667
1898,"Московские губернские ведомости. 1898, № 37 (13 мая)",https://www.prlib.ru/item/345158
1898,"Московские губернские ведомости. 1898, № 43 (3 июня)",https://www.prlib.ru/item/345396
1898,"Тамбовские губернские ведомости. 1898, № 51 (19 мая)",https://www.prlib.ru/item/704720
1898,К двадцатипятилетию Тюменской женской прогимназии (1871/72-1896/97 учеб. год и 1871-1896 гражд. год),https://www.prlib.ru/item/417154
1898,Журналы Пензенского губернского земского собрания .... очередного ... 8-18 декабря 1897 года и чрезвычайного 29-30 января 1898 года,https://www.prlib.ru/item/409803
1898,Высокочтимым членам Государственного Совета,https://www.prlib.ru/item/406018
1898,"Тамбовские губернские ведомости. 1898, № 110 (15 октября)",https://www.prlib.ru/item/1839551
1898,"Московские губернские ведомости. 1898, № 86 (31 октября)",https://www.prlib.ru/item/346556
1898,"Московские губернские ведомости. 1898, № 50 (27 июня)",https://www.prlib.ru/item/345666
1898,О землемерном образовании,https://www.prlib.ru/item/429862
1898,"Тамбовские губернские ведомости. 1898, № 136 (17 декабря)",https://www.prlib.ru/item/704081
1898,Отчет Ветлужской уездной земской управы ... уездного земского собрания .... за 1897 г. к очередной сессии ... 1898 года,https://www.prlib.ru/item/435205
1898,"Тамбовские губернские ведомости. 1898, № 34 (24 марта)",https://www.prlib.ru/item/704392
1898,"Тамбовские губернские ведомости. 1898, № 115 (29 октября)",https://www.prlib.ru/item/1839589
1898,"Тамбовские губернские ведомости. 1898, № 115 (29 октября)",https://www.prlib.ru/item/1839556
1898,"Тобольские губернские ведомости. 1898, № 43 (27 окт.)",https://www.prlib.ru/item/374599
1898,"Тамбовские губернские ведомости. 1898, № 81 (6 августа)",https://www.prlib.ru/item/705319
1898,"Церковные ведомости, издаваемые при Святейшем правительствующем Синоде. Г. 11 1898, № 41 (10 октября)",https://www.prlib.ru/item/461053
1898,"Тобольские губернские ведомости. 1898, № 27 (7 июля)",https://www.prlib.ru/item/374581
1898,"Московские губернские ведомости. 1898, № 36 (9 мая)",https://www.prlib.ru/item/345133
1898,"Тамбовские губернские ведомости. 1898, № 30 (14 марта)",https://www.prlib.ru/item/704375
1898,"Тамбовские губернские ведомости. 1898, № 17 (10 февраля)",https://www.prlib.ru/item/704119
1898,"Тамбовские губернские ведомости. 1898, № 47 (9 мая)",https://www.prlib.ru/item/704704
1898,"Юридическая газета. 1898, № 68 (4 октября)",https://www.prlib.ru/item/703711
1898,"Церковные ведомости, издаваемые при Святейшем правительствующем Синоде. Г. 11 1898, № 17 (25 апреля)",https://www.prlib.ru/item/461027
1898,"Судебная газета. 1898, № 38 (20 сентября)",https://www.prlib.ru/item/1336632
1898,"Московские губернские ведомости. 1898, № 95 (2 декабря)",https://www.prlib.ru/item/346766
1898,"Московские губернские ведомости. 1898, № 74 (19 сентября)",https://www.prlib.ru/item/346268
1898,"Ежегодник императорских театров. Сезон 1897/1898 гг., кн. 1",https://www.prlib.ru/item/1325956
1898,"Тамбовские губернские ведомости. 1898, № 109 (13 октября)",https://www.prlib.ru/item/1839550
1898,Введение в курс гражданского права Прибалтийских губерний,https://www.prlib.ru/item/400053
1898,"Церковные ведомости, издаваемые при Святейшем правительствующем Синоде. Г. 11 1898, № 48 (28 ноября)",https://www.prlib.ru/item/461060
1898,"Тамбовские губернские ведомости. 1898, № 80 (4 августа)",https://www.prlib.ru/item/705315
1898,"Московские губернские ведомости. 1898, № 11 (7 февраля)",https://www.prlib.ru/item/344217
1898,"Тамбовские губернские ведомости. 1898, № 122 (14 ноября)",https://www.prlib.ru/item/1839596
1898,"Тамбовские губернские ведомости. 1898, № 114 (27 октября)",https://www.prlib.ru/item/1839555
1898,"Московские губернские ведомости. 1898, № 85 (28 октября)",https://www.prlib.ru/item/346534
1898,"Тобольские губернские ведомости. 1898, № 49 (8 дек.)",https://www.prlib.ru/item/374605
1898,"Тамбовские губернские ведомости. 1898, № 59 (9 июня)",https://www.prlib.ru/item/704750
1898,"Тамбовские губернские ведомости. 1898, № 133 (10 декабря)",https://www.prlib.ru/item/704069
1898,"Тамбовские губернские ведомости. 1898, № 132 (8 декабря)",https://www.prlib.ru/item/704062
1898,"Тамбовские губернские ведомости. 1898, № 130 (3 декабря)",https://www.prlib.ru/item/704054
1898,"Тамбовские губернские ведомости. 1898, № 11 (24 января)",https://www.prlib.ru/item/1839568
1898,"Тамбовские губернские ведомости. 1898, № 58 (6 июня)",https://www.prlib.ru/item/704746
1898,Журналы заседаний ... Балашовского уездного земского собрания .... экстренного ... 27-28 января 1898 г.,https://www.prlib.ru/item/678094
1898,"Юридическая газета. 1898, № 75 (29 октября)",https://www.prlib.ru/item/703727
1898,Русский раскол и вселенское православие,https://www.prlib.ru/item/442558
1898,На Далеком Востоке. Кн. 2. Перст божий,https://www.prlib.ru/item/428447
1898,Сведения о ветеринарно-санитарном состоянии Тобольской губернии. Кн. 7. За Октябрь 1898 года,https://www.prlib.ru/item/443221
1898,Устав Ссудо-сберегательной кассы служащих в С.-Петербургской Александровской женской гимназии,https://www.prlib.ru/item/460076
1898,Из лекций по истории русской литературы,https://www.prlib.ru/item/334076
1898,"Тамбовские губернские ведомости. 1898, № 129 (1 декабря)",https://www.prlib.ru/item/704046
1898,"Тамбовские губернские ведомости. 1898, № 65 (23 июня)",https://www.prlib.ru/item/704779
1898,"Тамбовские губернские ведомости. 1898, № 106 (6 октября)",https://www.prlib.ru/item/1839547
1898,"Московские губернские ведомости. 1898, № 59 (29 июля)",https://www.prlib.ru/item/345892
1898,"Московские губернские ведомости. 1898, № 26 (1 апреля)",https://www.prlib.ru/item/344727
1898,"Тобольские губернские ведомости. 1898, № 11 (17 марта)",https://www.prlib.ru/item/374564
1898,"Тамбовские губернские ведомости. 1898, № 74 (18 июля)",https://www.prlib.ru/item/705282
1898,"Московские губернские ведомости. 1898, № 48 (20 июня)",https://www.prlib.ru/item/345554
1898,"Тамбовские губернские ведомости. 1898, № 101 (24 сентября)",https://www.prlib.ru/item/703591
1898,"Юридическая газета. 1898, № 11 (5 февраля)",https://www.prlib.ru/item/702305
1898,Журналы Новоузенского уездного земского собрания... и доклады Новоузенской земской управы.... XXXIII очередного... за 1897 год,https://www.prlib.ru/item/706114
1898,"Церковные ведомости, издаваемые при Святейшем правительствующем Синоде. Г. 11 1898, № 13 (28 марта)",https://www.prlib.ru/item/461024
1898,Сборник Императорского Русского исторического общества. Т. 102. [Дипломатическая переписка английских послов и посланников при русском дворе,https://www.prlib.ru/item/363598
1898,"Статистические результаты процентного и раскладочного сборов ... по исчислению, классификации и определению оборотов и прибылей торговых и промышленных предприятий, подлежащих сим сборам. ...за 1893, 1894 и 1895 годы",https://www.prlib.ru/item/372246
1898,"Юридическая газета. 1898, № 53 (9 августа)",https://www.prlib.ru/item/703677
1898,"Иркутские губернские ведомости. 1898, № 16 (22 апр.)",https://www.prlib.ru/item/414639
1898,Монтескье,https://www.prlib.ru/item/1291918
1898,"Отчет Казанского губернского предводителя дворянства по исполнению постановлений Очередного губернского дворянского собрания, бывшего в январе 1896 года",https://www.prlib.ru/item/713156
1898,"Тамбовские губернские ведомости. 1898, № 4 (8 января)",https://www.prlib.ru/item/704418
1898,Кассовый отчет Министерства финансов.... ... за 1897 год,https://www.prlib.ru/item/336036
1898,Еще один рукописный фрагмент Иерусалимского Талмуда,https://www.prlib.ru/item/332247
1898,"Тамбовские губернские ведомости. 1898, № 31 (17 марта)",https://www.prlib.ru/item/704380
1898,"Тамбовские губернские ведомости. 1898, № 102 (26 сентября)",https://www.prlib.ru/item/703597
1898,Временник Демидовского юридического лицея. Кн. 73,https://www.prlib.ru/item/328713
1898,"Тамбовские губернские ведомости. 1898, № 24 (28 февраля)",https://www.prlib.ru/item/704345
1898,"Тамбовские губернские ведомости. 1898, № 15 (5 февраля)",https://www.prlib.ru/item/704109
1898,Временник Демидовского юридического лицея. Кн. 74,https://www.prlib.ru/item/328714
1898,"Юридическая газета. 1898, № 13 (13 февраля)",https://www.prlib.ru/item/702310
1898,"Тамбовские губернские ведомости. 1898, № 96 (10 сентября)",https://www.prlib.ru/item/705375
1898,Отчет Московского общества охоты .... ... за 1897-1898 год,https://www.prlib.ru/item/714499
1898,"Летописи Главной геофизической обсерватории. 1897. Ч. 1. Метеорологические и магнитные наблюдения станций 1 разряда, экстраординарные наблюдения станций 2 разряда и наблюдения станций 3 разряда",https://www.prlib.ru/item/869548
1898,"Русское богатство. 1898, № 4",https://www.prlib.ru/item/810716
1898,"Отчет о присуждении Ломоносовских премий, [читанный в торжеств. заседании Имп. Акад. наук].... в 1897 году",https://www.prlib.ru/item/713654
1898,Журналы Мценского уездного земского собрания .... XXXII очередного... [1897 года],https://www.prlib.ru/item/409627
1898,"Юридическая газета. 1898, № 24 (25 марта)",https://www.prlib.ru/item/702332
1898,"Тамбовские губернские ведомости. 1898, № 92 (1 сентября)",https://www.prlib.ru/item/705359
1898,"Московские губернские ведомости. 1898, № 75 (23 сентября)",https://www.prlib.ru/item/346291
1898,"Отчет о состоянии Кунгурского технического, Губкина, училища в Кунгуре.... ...за 1897 год",https://www.prlib.ru/item/746731
1898,Журналы ... Усманского земского собрания .... ... очередной октябрьской сессии 1897 г.,https://www.prlib.ru/item/408786
1898,Постановления Вышневолоцкого ... уездного земского собрания .... очередного... 29-31 октября и 1 ноября 1897 года,https://www.prlib.ru/item/714022
1898,"Тамбовские губернские ведомости. 1898, № 135 (15 декабря)",https://www.prlib.ru/item/704079
1898,"Русская старина. Г. 29 1898, Т. 93, кн. 3, март",https://www.prlib.ru/item/362606
1898,"Трудовая помощь. [Г. 1] 1898, № 5 (март)",https://www.prlib.ru/item/375818
1898,"Последние, новейшие узаконения о фабрикантах и рабочих и распределение рабочего времени",https://www.prlib.ru/item/438215
1898,История Западной Европы в новое время. Т. 1. Переход от средних веков к новому времени,https://www.prlib.ru/item/1626724
1898,"Тамбовские губернские ведомости. 1898, № 56 (2 июня)",https://www.prlib.ru/item/704738
1898,"Тамбовские губернские ведомости. 1898, № 27 (7 марта)",https://www.prlib.ru/item/704706
1898,Пугачевщина в Сибири,https://www.prlib.ru/item/441174
1898,Журнал Министерства юстиции,https://www.prlib.ru/item/332784
1898,Русская народная песня и ее влияние на музыку,https://www.prlib.ru/item/712807
1898,"Врачебно-санитарные сведения по Тверской губернии. Г. 1 1898, № 1-12",https://www.prlib.ru/item/1091916
1898,Журнал Министерства юстиции,https://www.prlib.ru/item/332783
1898,"Филофея, патриарха Константинопольского XIV века три речи к епископу Игнатию, с объяснением изречения притчей: Премудрость созда себе дом и проч.",https://www.prlib.ru/item/460436
1898,"Тамбовские губернские ведомости. 1898, № 35 (28 марта)",https://www.prlib.ru/item/704394
1898,"Тамбовские губернские ведомости. 1898, № 30 (14 марта)",https://www.prlib.ru/item/704377
1898,Положение офицеров,https://www.prlib.ru/item/438088
1898,"Земля и люди. Кн. 2, т. 3. Германия и Швейцария",https://www.prlib.ru/item/1715290
1898,"Иркутские губернские ведомости. 1898, № 53 (31 дек.)",https://www.prlib.ru/item/414680
1898,"Тамбовские губернские ведомости. 1898, № 136 (17 декабря)",https://www.prlib.ru/item/704083
1898,Армяне в антропологическом и географическом отношении,https://www.prlib.ru/item/397055
1898,"Тамбовские губернские ведомости. 1898, № 1 (1 января)",https://www.prlib.ru/item/703581
1898,"Иркутские губернские ведомости. 1898, № 39 (30 сент.)",https://www.prlib.ru/item/414664
1898,Сельскохозяйственный обзор Алтайского округа .... ... за 1897 год,https://www.prlib.ru/item/1133197
1898,Краткий очерк Императорской Военно-медицинской академии за 100 лет ее существования,https://www.prlib.ru/item/820868
1898,Журналы ... Грайворонского уездного земского собрания .... XXXIII очередного ... 1897 года,https://www.prlib.ru/item/408854
1898,"Отчет Государственного контроля по исполнению Государственной росписи и финансовых смет …. 1897 г., ч. 2. за 1897 год",https://www.prlib.ru/item/713713
1898,Записки Западно-Сибирского отдела Императорского Русского географического общества. Кн. 25,https://www.prlib.ru/item/411905
1898,"Иркутские губернские ведомости. 1898, № 17 (29 апр.)",https://www.prlib.ru/item/414640
1898,"Цифровой материал для изучения переселений в Сибирь. 1895 год. Т. 1, ч. 1. Извлеченный из книг общей регистрации переселенцев, проходивших в Сибирь и возвращавшихся из Сибири через Челябинск в 1895 году",https://www.prlib.ru/item/389522
1898,"Тамбовские губернские ведомости. 1898, № 42 (23 апреля)",https://www.prlib.ru/item/704430
1898,У двери школы,https://www.prlib.ru/item/459594
1898,"Юридическая газета. 1898, № 34 (7 мая)",https://www.prlib.ru/item/703639
1898,Наши землепроходцы,https://www.prlib.ru/item/428870
1898,"Церковные ведомости, издаваемые при Святейшем правительствующем Синоде. Г. 11 1898, № 8 (21 февраля)",https://www.prlib.ru/item/461068
1898,"Юридическая газета. 1898, № 87 (10 декабря)",https://www.prlib.ru/item/703754
1898,"Тамбовские губернские ведомости. 1898, № 100 (22 сентября)",https://www.prlib.ru/item/703587
1898,"Сведения о ветеринарно-санитарном состоянии Тобольской губернии. [Кн. 1]. За Январь, Февраль и Март 1898 года",https://www.prlib.ru/item/443228
1898,К открытию в Москве памятника царю-освободителю,https://www.prlib.ru/item/417189
1898,Языческие браки у чуваш,https://www.prlib.ru/item/464057
1898,"Тамбовские губернские ведомости. 1898, № 119 (7 ноября)",https://www.prlib.ru/item/1839593
1898,О русском церковном управлении,https://www.prlib.ru/item/713154
1898,Решения Гражданского кассационного департамента Правительствующего Сената. 1898,https://www.prlib.ru/item/721881
1898,"Очерки по истории русской культуры. Ч. 1. Население, экономический, государственный и сословный строй",https://www.prlib.ru/item/428667
1898,"Уроженцы и деятели Владимирской губернии, получившие известность на различных поприщах общественной пользы. Вып. 3",https://www.prlib.ru/item/459816
1898,Восточный вопрос,https://www.prlib.ru/item/405440
1898,"Альбом Выставки, устроенной Обществом любителей российской словесности в память Виссариона Григорьевича Белинского. 8-12 апреля 1898 г.",https://www.prlib.ru/item/738530
1898,Русское государственное право. Т. 1. Верховная власть и ее органы,https://www.prlib.ru/item/1291672
1898,Два рассказа о походах царя Ивана Васильевича Грозного на Казань в 1550 и 1552 гг.,https://www.prlib.ru/item/1559356
1898,Сношения Петра Великого с армянским народом,https://www.prlib.ru/item/446276
1898,"Тамбовские губернские ведомости. 1898, № 137 (19 декабря)",https://www.prlib.ru/item/704085
1898,"Юридическая газета. 1898, № 50 (19 июля)",https://www.prlib.ru/item/703671
1898,"Русская старина. Г. 29 1898, Т. 93, кн. 1-3, январь-март",https://www.prlib.ru/item/362604
1898,Продолжительность жизни русского населения в Забайкалье,https://www.prlib.ru/item/439603
1898,"Житие святителя Германа, второго архиепископа Казанского, всея России чудотворца",https://www.prlib.ru/item/408487
1898,Правда о кончине Александра II,https://www.prlib.ru/item/359279
